hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,is_repeated_guest,previous_cancellations,reserved_room_type,booking_changes,deposit_type,customer_type,adr,total_of_special_requests,reservation_status
Resort Hotel,1,2017,April,6,2,3,3,1,0,BB,VEN,Online TA,0,0,H,0,No Deposit,Transient,165,0,Canceled
Resort Hotel,1,2017,April,6,2,5,2,0,0,Undefined,ESP,Direct,0,0,G,0,No Deposit,Transient,206.5,0,Canceled
Resort Hotel,1,2017,April,7,0,1,2,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,115,0,Canceled
Resort Hotel,1,2017,April,7,0,2,1,0,0,BB,PRT,Direct,0,0,E,0,No Deposit,Transient,110,0,Canceled
Resort Hotel,1,2017,April,7,1,2,1,0,0,BB,PRT,Online TA,0,0,E,0,No Deposit,Transient,103.33,2,No-Show
Resort Hotel,1,2017,April,7,2,5,2,0,0,HB,FRA,Online TA,0,0,E,0,No Deposit,Transient,137.71,0,Canceled
Resort Hotel,1,2017,April,7,2,5,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,159.29,0,Canceled
Resort Hotel,1,2017,April,7,2,5,2,1,0,BB,FRA,Direct,0,0,G,0,No Deposit,Transient,187.71,0,Canceled
Resort Hotel,1,2017,April,7,2,5,2,0,0,HB,FRA,Online TA,0,0,E,0,No Deposit,Transient,137.71,0,Canceled
Resort Hotel,1,2017,April,7,2,4,2,2,0,HB,GBR,Online TA,0,0,G,0,No Deposit,Transient,193,0,Canceled
Resort Hotel,1,2017,April,7,2,4,2,0,0,HB,FRA,Online TA,0,0,D,0,No Deposit,Transient,96,2,Canceled
Resort Hotel,1,2017,April,8,0,1,2,0,0,HB,PRT,Online TA,0,0,E,0,No Deposit,Transient,147,1,No-Show
Resort Hotel,1,2017,April,8,0,1,3,0,0,HB,PRT,Online TA,0,0,E,0,No Deposit,Transient,138.4,1,Canceled
Resort Hotel,1,2017,April,8,0,1,2,0,0,BB,PRT,Groups,0,0,D,3,No Deposit,Transient-Party,60,0,No-Show
Resort Hotel,1,2017,April,8,2,1,3,1,0,BB,ESP,Online TA,0,0,H,0,No Deposit,Transient,150,0,Canceled
Resort Hotel,1,2017,April,8,2,1,3,1,0,BB,BRA,Online TA,0,0,H,0,No Deposit,Transient,150,0,Canceled
Resort Hotel,1,2017,April,8,2,2,2,0,0,HB,ESP,Online TA,0,0,E,1,No Deposit,Transient,137,1,Canceled
Resort Hotel,1,2017,April,8,2,2,2,0,0,HB,ESP,Online TA,0,0,E,1,No Deposit,Transient,137,1,Canceled
Resort Hotel,1,2017,April,8,2,2,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,105,1,Canceled
Resort Hotel,1,2017,April,8,2,3,2,2,0,BB,ESP,Online TA,0,0,G,0,No Deposit,Transient,155,0,Canceled
Resort Hotel,1,2017,April,8,2,3,3,1,0,BB,PRT,Online TA,0,0,H,0,No Deposit,Transient,150,0,Canceled
Resort Hotel,1,2017,April,8,2,4,2,0,0,BB,DEU,Online TA,0,0,E,0,No Deposit,Transient,110,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,BB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,2,0,BB,HUN,Online TA,0,0,G,0,No Deposit,Transient,153.57,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Offline TA/TO,0,0,A,0,No Deposit,Transient,76,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,2,0,BB,HUN,Online TA,0,0,G,0,No Deposit,Transient,153.57,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,2,0,BB,ESP,Online TA,0,0,G,0,No Deposit,Transient,147.86,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,BB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,BB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,BB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,2,0,HB,PRT,Online TA,0,0,G,0,No Deposit,Transient,195.86,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,BB,PRT,Groups,0,0,A,0,No Deposit,Transient-Party,48,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,8,2,5,3,1,0,HB,ESP,Online TA,0,0,H,0,No Deposit,Transient,198,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,2,0,BB,ESP,Online TA,0,0,G,0,No Deposit,Transient,147.86,0,Canceled
Resort Hotel,1,2017,April,8,2,6,2,0,0,BB,DEU,Online TA,0,0,A,0,No Deposit,Transient,62.34,1,Canceled
Resort Hotel,1,2017,April,8,2,6,2,0,0,BB,DEU,Online TA,0,0,A,0,No Deposit,Transient,62.34,1,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,BB,FRA,Online TA,0,0,A,0,No Deposit,Transient,77.86,0,Canceled
Resort Hotel,1,2017,April,8,2,5,2,0,0,HB,PRT,Groups,0,0,D,0,No Deposit,Transient-Party,82,0,Canceled
Resort Hotel,1,2017,April,8,4,6,2,0,0,BB,DEU,Online TA,0,0,D,1,No Deposit,Transient,74.46,2,Canceled
Resort Hotel,1,2017,April,9,1,0,2,0,0,BB,PRT,Corporate,0,0,A,0,Non Refund,Transient,100,0,Canceled
Resort Hotel,1,2017,April,9,1,0,2,2,0,BB,ISR,Online TA,0,0,C,2,No Deposit,Transient,125,0,Canceled
Resort Hotel,1,2017,April,9,1,0,1,0,0,BB,PRT,Corporate,0,0,A,0,Non Refund,Transient,100,0,Canceled
Resort Hotel,1,2017,April,9,1,0,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,43.2,0,Canceled
Resort Hotel,1,2017,April,9,1,0,2,0,0,BB,GBR,Direct,0,0,F,0,No Deposit,Transient,79.2,0,Canceled
Resort Hotel,1,2017,April,9,2,0,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,43.2,0,Canceled
Resort Hotel,1,2017,April,9,2,1,2,0,0,BB,PRT,Corporate,0,0,A,0,Non Refund,Transient,100,0,Canceled
Resort Hotel,1,2017,April,9,2,1,1,0,0,BB,PRT,Corporate,0,0,A,0,Non Refund,Transient,100,0,Canceled
Resort Hotel,1,2017,April,9,2,2,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,90,0,Canceled
Resort Hotel,1,2017,April,9,2,2,2,2,0,BB,GBR,Online TA,0,0,G,0,No Deposit,Transient,145,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,E,0,Non Refund,Transient,105,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,2,0,BB,BEL,Online TA,0,0,G,2,No Deposit,Transient,149.29,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,1,0,HB,PRT,Groups,0,0,H,1,Non Refund,Transient,120,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,0,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,HB,PRT,Groups,0,0,A,1,Non Refund,Transient,80,0,Canceled
Resort Hotel,1,2017,April,9,2,5,2,0,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Transient,60,0,Canceled
Resort Hotel,1,2017,April,9,4,5,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,87.9,0,Canceled
Resort Hotel,1,2017,April,9,4,5,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,87.9,0,Canceled
Resort Hotel,1,2017,April,9,4,10,2,2,0,HB,DEU,Online TA,0,0,G,0,No Deposit,Transient,187.64,0,Canceled
Resort Hotel,1,2017,April,10,1,0,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,43.2,0,Canceled
Resort Hotel,1,2017,April,10,1,1,2,2,0,BB,PRT,Online TA,0,0,C,0,No Deposit,Transient,120,2,Canceled
Resort Hotel,1,2017,April,10,1,1,2,0,0,HB,PRT,Online TA,0,0,A,1,No Deposit,Transient,71.2,0,Canceled
Resort Hotel,1,2017,April,10,1,1,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,43.2,0,Canceled
Resort Hotel,1,2017,April,10,1,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,75,1,Canceled
Resort Hotel,1,2017,April,10,1,2,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,90,2,Canceled
Resort Hotel,1,2017,April,10,1,3,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,121.25,1,Canceled
Resort Hotel,1,2017,April,10,1,3,2,1,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,111.25,2,Canceled
Resort Hotel,1,2017,April,10,1,3,2,1,0,HB,PRT,Online TA,0,0,G,0,No Deposit,Transient,184.25,2,Canceled
Resort Hotel,1,2017,April,10,1,4,2,2,0,BB,RUS,Online TA,0,0,C,0,No Deposit,Transient,127,0,Canceled
Resort Hotel,1,2017,April,10,1,4,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,79,1,Canceled
Resort Hotel,1,2017,April,10,1,5,3,0,0,BB,PRT,Online TA,0,0,E,2,No Deposit,Transient,103.68,0,Canceled
Resort Hotel,1,2017,April,10,1,5,1,0,0,BB,ESP,Online TA,0,0,D,2,No Deposit,Transient,77.85,0,Canceled
Resort Hotel,1,2017,April,10,3,6,2,0,0,BB,RUS,Online TA,0,0,D,0,No Deposit,Transient,76.9,1,Canceled
Resort Hotel,1,2017,April,10,1,4,2,0,0,BB,ESP,Online TA,0,0,E,0,No Deposit,Transient,117,0,Canceled
Resort Hotel,1,2017,April,10,1,4,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,94,1,Canceled
Resort Hotel,1,2017,April,11,0,1,2,0,0,BB,PRT,Corporate,0,0,A,0,Non Refund,Transient,100,0,Canceled
Resort Hotel,1,2017,April,11,0,2,2,1,0,Undefined,PRT,Online TA,0,0,A,1,No Deposit,Transient,135.5,1,Canceled
Resort Hotel,1,2017,April,11,0,2,3,1,0,BB,GBR,Online TA,0,0,H,0,No Deposit,Transient,150,0,Canceled
Resort Hotel,1,2017,April,11,0,4,2,0,0,Undefined,ESP,Direct,0,0,A,1,No Deposit,Transient,128.8,1,Canceled
Resort Hotel,1,2017,April,11,0,4,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,90,2,Canceled
Resort Hotel,1,2017,April,11,0,4,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,80,1,Canceled
Resort Hotel,1,2017,April,11,0,4,2,0,0,Undefined,ESP,Direct,0,0,A,1,No Deposit,Transient,128.8,1,Canceled
Resort Hotel,1,2017,April,11,0,4,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,80,1,Canceled
Resort Hotel,1,2017,April,11,0,5,2,0,0,HB,FRA,Online TA,0,0,D,0,No Deposit,Transient,128,0,Canceled
Resort Hotel,1,2017,April,11,2,5,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,105,0,Canceled
Resort Hotel,1,2017,April,11,2,7,2,0,0,BB,PRT,Direct,0,0,E,1,Refundable,Transient,115.5,1,Canceled
Resort Hotel,1,2017,April,11,2,7,2,0,0,BB,PRT,Direct,0,0,E,1,No Deposit,Transient,115.5,1,Canceled
Resort Hotel,1,2017,April,12,0,1,2,0,0,HB,ESP,Online TA,0,0,D,0,No Deposit,Transient,96.3,0,Canceled
Resort Hotel,1,2017,April,12,0,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,102.5,1,Canceled
Resort Hotel,1,2017,April,12,0,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,90,0,Canceled
Resort Hotel,1,2017,April,12,0,2,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,105,3,Canceled
Resort Hotel,1,2017,April,12,0,3,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,81.67,0,Canceled
Resort Hotel,1,2017,April,12,0,4,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,97.5,2,Canceled
Resort Hotel,1,2017,April,12,1,4,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,75,0,Canceled
Resort Hotel,1,2017,April,12,1,4,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,75,0,Canceled
Resort Hotel,1,2017,April,12,1,4,2,0,0,BB,SWE,Online TA,0,0,E,0,No Deposit,Transient,108,2,Canceled
Resort Hotel,1,2017,April,12,2,5,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,81,0,Canceled
Resort Hotel,1,2017,April,12,2,4,2,0,0,BB,NLD,Online TA,0,0,A,0,No Deposit,Transient,75,0,Canceled
Resort Hotel,1,2017,April,12,2,4,2,2,0,BB,AUT,Online TA,0,0,G,0,No Deposit,Transient,182.5,0,Canceled
Resort Hotel,1,2017,April,13,0,2,1,0,0,BB,PRT,Corporate,0,0,A,0,No Deposit,Transient,45,0,Canceled
Resort Hotel,1,2017,April,13,0,2,3,0,0,BB,PRT,Online TA,0,0,G,0,No Deposit,Transient,200,1,Canceled
Resort Hotel,1,2017,April,13,0,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,60,2,Canceled
Resort Hotel,1,2017,April,13,0,2,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,115,0,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,HB,ESP,Online TA,0,0,D,0,No Deposit,Transient,132,0,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,HB,PRT,Offline TA/TO,0,0,D,1,No Deposit,Transient-Party,95.4,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,117,0,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,152,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,2,0,HB,ESP,Online TA,0,0,C,0,No Deposit,Transient,193,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,HB,ESP,Online TA,0,0,D,0,No Deposit,Transient,132,0,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,BB,ESP,Online TA,0,0,E,0,No Deposit,Transient,101.7,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,1,0,BB,PRT,Online TA,0,0,F,0,No Deposit,Transient,102.34,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,HB,PRT,Offline TA/TO,0,0,D,1,No Deposit,Transient-Party,95.4,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,BB,ESP,Online TA,0,0,D,0,No Deposit,Transient,120,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,HB,ESP,Online TA,0,0,E,0,No Deposit,Transient,167,3,Canceled
Resort Hotel,1,2017,April,13,0,3,3,1,0,BB,ESP,Online TA,0,0,H,0,No Deposit,Transient,160,1,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,105,2,Canceled
Resort Hotel,1,2017,April,13,0,3,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,74.25,0,Canceled
Resort Hotel,1,2017,April,13,1,3,2,2,0,BB,ESP,Online TA,0,0,C,0,No Deposit,Transient,116.75,0,Canceled
Resort Hotel,1,2017,April,13,1,3,2,0,0,HB,PRT,Online TA,0,0,E,0,No Deposit,Transient,162,0,Canceled
Resort Hotel,1,2017,April,13,1,3,2,0,0,BB,IRL,Online TA,0,0,E,0,No Deposit,Transient,108.75,2,Canceled
Resort Hotel,1,2017,April,13,1,3,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,115,0,Canceled
Resort Hotel,1,2017,April,13,1,3,2,1,0,HB,PRT,Online TA,0,0,D,1,No Deposit,Transient-Party,111.83,2,Canceled
Resort Hotel,1,2017,April,13,2,3,1,0,0,BB,CHE,Online TA,0,0,E,0,No Deposit,Transient,94.5,3,Canceled
Resort Hotel,1,2017,April,13,1,3,2,1,0,HB,PRT,Online TA,0,0,G,1,No Deposit,Transient-Party,195.25,2,Canceled
Resort Hotel,1,2017,April,13,1,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,78.75,1,Canceled
Resort Hotel,1,2017,April,13,2,3,2,0,0,BB,CHE,Online TA,0,0,E,0,No Deposit,Transient,94.5,3,Canceled
Resort Hotel,1,2017,April,13,2,3,2,0,0,HB,PRT,Online TA,0,0,D,0,No Deposit,Transient,93.94,0,Canceled
Resort Hotel,1,2017,April,13,2,4,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,72.5,1,Canceled
Resort Hotel,1,2017,April,13,2,5,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,60,2,Canceled
Resort Hotel,1,2017,April,13,2,5,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,65.04,2,Canceled
Resort Hotel,1,2017,April,13,2,5,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,65.04,2,Canceled
Resort Hotel,1,2017,April,13,2,7,2,2,0,BB,NOR,Online TA,0,0,G,5,No Deposit,Transient,130,0,Canceled
Resort Hotel,1,2017,April,13,2,7,2,0,0,BB,NOR,Online TA,0,0,D,0,No Deposit,Transient,67.5,1,Canceled
Resort Hotel,1,2017,April,13,2,7,2,0,0,BB,NOR,Online TA,0,0,E,5,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,April,13,2,7,2,0,0,BB,NOR,Online TA,0,0,E,5,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,April,13,2,7,2,2,0,BB,NOR,Online TA,0,0,G,0,No Deposit,Transient,130,1,Canceled
Resort Hotel,1,2017,April,13,2,7,2,0,0,BB,NOR,Online TA,0,0,E,6,No Deposit,Transient-Party,90,0,Canceled
Resort Hotel,1,2017,April,14,0,1,2,0,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Transient-Party,80,0,Canceled
Resort Hotel,1,2017,April,14,0,1,2,0,0,HB,ESP,Online TA,0,0,A,0,No Deposit,Transient,117,2,Canceled
Resort Hotel,1,2017,April,14,0,1,2,0,0,BB,PRT,Offline TA/TO,0,0,D,0,No Deposit,Transient-Party,80,0,Canceled
Resort Hotel,1,2017,April,14,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,105,1,Canceled
Resort Hotel,1,2017,April,14,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,105,1,Canceled
Resort Hotel,1,2017,April,14,0,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,105,1,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,76.67,0,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient-Party,76.67,1,Canceled
Resort Hotel,1,2017,April,14,1,2,2,2,0,HB,GBR,Online TA,0,0,G,0,No Deposit,Transient,243,0,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,76.67,1,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,IRL,Online TA,0,0,E,0,No Deposit,Transient,106.67,0,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,76.67,0,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,91.67,1,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,USA,Online TA,0,0,A,0,No Deposit,Transient,98.33,0,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,76.67,0,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,76.67,0,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,BEL,Online TA,0,0,D,0,No Deposit,Transient,91.67,1,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,GBR,Online TA,0,0,E,0,No Deposit,Transient,94.8,2,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,PRT,Online TA,0,0,A,0,No Deposit,Transient,76.67,1,Canceled
Resort Hotel,1,2017,April,14,1,2,2,0,0,BB,PRT,Online TA,0,0,A,2,No Deposit,Transient,70.25,1,Canceled
Resort Hotel,1,2017,April,14,2,2,2,0,0,BB,GBR,Online TA,0,0,D,0,No Deposit,Transient,87.5,0,Canceled
Resort Hotel,1,2017,April,14,2,2,2,0,0,BB,FIN,Online TA,0,0,E,0,No Deposit,Transient,91.35,0,Canceled
Resort Hotel,1,2017,April,14,2,3,2,2,0,BB,MDV,Online TA,0,0,G,0,No Deposit,Transient,140,0,Canceled
Resort Hotel,1,2017,April,14,2,3,2,0,0,BB,GBR,Online TA,0,0,E,2,No Deposit,Transient,100,2,Canceled
Resort Hotel,1,2017,April,14,2,3,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,70,2,Canceled
Resort Hotel,1,2017,April,14,2,3,1,0,0,BB,MDV,Online TA,0,0,A,0,No Deposit,Transient,61,1,Canceled
Resort Hotel,1,2017,April,14,2,3,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,93,0,Canceled
Resort Hotel,1,2017,April,14,2,4,2,0,0,BB,DEU,Online TA,0,0,E,0,No Deposit,Transient,94.5,3,Canceled
Resort Hotel,1,2017,April,14,2,4,2,0,0,BB,DEU,Online TA,0,0,E,0,No Deposit,Transient,88.5,3,Canceled
Resort Hotel,1,2017,April,14,2,5,3,1,0,BB,IRL,Online TA,0,0,H,0,No Deposit,Transient,135,0,Canceled
Resort Hotel,1,2017,April,14,2,5,2,0,0,BB,DEU,Online TA,0,0,E,0,No Deposit,Transient,97.14,0,Canceled
Resort Hotel,1,2017,April,14,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,59.79,0,Canceled
Resort Hotel,1,2017,April,14,2,5,2,1,0,BB,IRL,Direct,0,0,A,0,No Deposit,Transient,68.81,1,Canceled
Resort Hotel,1,2017,April,14,2,5,2,0,0,BB,GBR,Online TA,0,0,A,0,No Deposit,Transient,59.79,0,Canceled
Resort Hotel,1,2017,April,14,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,59.79,0,Canceled
Resort Hotel,1,2017,April,14,2,5,2,0,0,BB,IRL,Online TA,0,0,A,0,No Deposit,Transient,59.79,0,Canceled
Resort Hotel,1,2017,April,14,2,5,2,1,0,BB,IRL,Direct,0,0,A,0,No Deposit,Transient,68.81,1,Canceled
Resort Hotel,1,2017,April,14,2,7,2,0,0,BB,IRL,Online TA,0,0,D,0,No Deposit,Transient,80.56,1,Canceled
Resort Hotel,1,2017,April,15,0,1,2,0,0,BB,PRT,Direct,0,0,A,0,No Deposit,Transient,131,0,Canceled
Resort Hotel,1,2017,April,15,0,1,2,0,0,BB,ESP,Online TA,0,0,A,0,No Deposit,Transient,120,1,Canceled
